dataset_data_id,dataset_data_title,dataset_data_id_refer,dataset_data_subtitle1,dataset_data_subtitle2,dataset_data_subtitle3,dataset_data_subtitle4,main
4522,"ต. บ้านขาม อ. จัตุรัส จ. ชัยภูมิ 36130",152,"\N","\N","\N","\N","\N"
4523,"ต. คำเหมือดแก้ว อ. ห้วยเม็ก จ. กาฬสินธุ์ 46170",152,"\N","\N","\N","\N","\N"
4524,"ต. ท่าข้าม อ. อรัญประเทศ จ. สระแก้ว 27120",152,"\N","\N","\N","\N","\N"
4525,"ต. ยางโทน อ. หนองม่วง จ. ลพบุรี 15170",152,"\N","\N","\N","\N","\N"
4526,"ต. สมอแข อ. เมืองพิษณุโลก จ. พิษณุโลก 65000",152,"\N","\N","\N","\N","\N"
4527,"ต. เวียงเหนือ อ. เวียงชัย จ. เชียงราย 57210",152,"\N","\N","\N","\N","\N"
4528,"ต. ปะลุรู อ. สุไหงปาดี จ. นราธิวาส 96140",152,"\N","\N","\N","\N","\N"
4529,"ต. ห้วยกระทิง อ. กรงปีนัง จ. ยะลา",152,"\N","\N","\N","\N","\N"
4530,"ต. เขิน อ. น้ำเกลี้ยง จ. ศรีสะเกษ 33130",152,"\N","\N","\N","\N","\N"
4531,"ต. โนนกาหลง อ. พิบูลมังสาหาร จ. อุบลราชธานี 34110",152,"\N","\N","\N","\N","\N"
4532,"ต. ประดู่งาม อ. ศรีเทพ จ. เพชรบูรณ์ 67170",152,"\N","\N","\N","\N","\N"
4533,"ต. บ้านดอน อ. ภูเขียว จ. ชัยภูมิ 36110",152,"\N","\N","\N","\N","\N"
4534,"ต. ไก่คำ อ. เมืองอำนาจเจริญ จ. อำนาจเจริญ 37000",152,"\N","\N","\N","\N","\N"
4535,"ต. หนองแวง อ. พระยืน จ. ขอนแก่น 40320",152,"\N","\N","\N","\N","\N"
4536,"ต. เหนือคลอง อ. เหนือคลอง จ. กระบี่ 81130",152,"\N","\N","\N","\N","\N"
4537,"ต. ปางกู่ อ. โนนสัง จ. หนองบัวลำภู 39140",152,"\N","\N","\N","\N","\N"
4538,"ต. เจดียชัย อ. ปัว จ. น่าน",152,"\N","\N","\N","\N","\N"
4539,"ต. หาดทรายขาว อ. เชียงคาน จ. เลย 42110",152,"\N","\N","\N","\N","\N"
4540,"ต. ศรีมงคล อ. บึงสามพัน จ. เพชรบูรณ์ 67160",152,"\N","\N","\N","\N","\N"
4541,"ต. นาห่อม อ. ทุ่งศรีอุดม จ. อุบลราชธานี 34160",152,"\N","\N","\N","\N","\N"
4542,"ต. ขามสมบูรณ์ อ. คง จ. นครราชสีมา 30260",152,"\N","\N","\N","\N","\N"
4543,"ต. ธารทอง อ. พาน จ. เชียงราย 57250",152,"\N","\N","\N","\N","\N"
4544,"ต. นาสะไมย์ อ. เมืองยโสธร จ. ยโสธร 35000",152,"\N","\N","\N","\N","\N"
4545,"ต. ตลุก อ. สรรพยา จ. ชัยนาท 17150",152,"\N","\N","\N","\N","\N"
4546,"ต. ทางพูน อ. เฉลิมพระเกียรติ จ. นครศรีธรรมราช 80290",152,"\N","\N","\N","\N","\N"
4547,"ต. ดงบัง อ. บึงโขงหลง จ. บึงกาฬ 38220",152,"\N","\N","\N","\N","\N"
4548,"ต. ชีลอง อ. เมืองชัยภูมิ จ. ชัยภูมิ 36000",152,"\N","\N","\N","\N","\N"
4549,"ต. สะแกซำ อ. เมืองบุรีรัมย์ จ. บุรีรัมย์ 31000",152,"\N","\N","\N","\N","\N"
4550,"ต. โคกกลาง อ. ประทาย จ. นครราชสีมา 30180",152,"\N","\N","\N","\N","\N"
4551,"ต. คลองรี อ. สทิงพระ จ. สงขลา 90190",152,"\N","\N","\N","\N","\N"
4552,"ต. แหลมทอง อ. หนองบุญมาก จ. นครราชสีมา 30410",152,"\N","\N","\N","\N","\N"
4553,"ต. บ่อกรุ อ. เดิมบางนางบวช จ. สุพรรณบุรี 72120",152,"\N","\N","\N","\N","\N"
4554,"ต. ดู่ลาด อ. ทรายมูล จ. ยโสธร 35170",152,"\N","\N","\N","\N","\N"
4555,"ต. ม่วงกลวง อ. กะเปอร์ จ. ระนอง 85120",152,"\N","\N","\N","\N","\N"
4556,"ต. ร่มเกล้า อ. นิคมคำสร้อย จ. มุกดาหาร 49130",152,"\N","\N","\N","\N","\N"
4557,"ต. หนองทุ่ม อ. เซกา จ. บึงกาฬ 38150",152,"\N","\N","\N","\N","\N"
4558,"ต. เกาะแก้ว อ. เสลภูมิ จ. ร้อยเอ็ด 45120",152,"\N","\N","\N","\N","\N"
4559,"ต. นาเหล่า อ. นาวัง จ. หนองบัวลำภู 39170",152,"\N","\N","\N","\N","\N"
4560,"ต. ห้วยไผ่ อ. เมืองราชบุรี จ. ราชบุรี 70000",152,"\N","\N","\N","\N","\N"
4561,"ต. ท่าแลง อ. ท่ายาง จ. เพชรบุรี 76130",152,"\N","\N","\N","\N","\N"
4562,"ต. กุดหวาย อ. ศีขรภูมิ จ. สุรินทร์ 32110",152,"\N","\N","\N","\N","\N"
4563,"ต. โนนสูง อ. ยางตลาด จ. กาฬสินธุ์ 46120",152,"\N","\N","\N","\N","\N"
4564,"ต. ท่ามะไฟหวาน อ. แก้งคร้อ จ. ชัยภูมิ 36150",152,"\N","\N","\N","\N","\N"
4565,"ต. ต.หนองบัว อ. รัษฎา จ. ตรัง",152,"\N","\N","\N","\N","\N"
4566,"ต. หนองมะแซว อ. เมืองอำนาจเจริญ จ. อำนาจเจริญ 37000",152,"\N","\N","\N","\N","\N"
4567,"ต. หินโคน อ. ลำปลายมาศ จ. บุรีรัมย์ 31130",152,"\N","\N","\N","\N","\N"
4568,"ต. หนองบัว อ. ศีขรภูมิ จ. สุรินทร์ 32110",152,"\N","\N","\N","\N","\N"
4569,"ต. สำเภาลูน อ. บัวเชด จ. สุรินทร์ 32230",152,"\N","\N","\N","\N","\N"
4570,"ต. บึงกาสาม อ. หนองเสือ จ. ปทุมธานี 12170",152,"\N","\N","\N","\N","\N"
4571,"ต. จาน อ. กันทรารมย์ จ. ศรีสะเกษ 33130",152,"\N","\N","\N","\N","\N"
4572,"ต. ห้วยยางขาม อ. จุน จ. พะเยา 56150",152,"\N","\N","\N","\N","\N"
4573,"ต. ศรีสำราญ อ. คอนสวรรค์ จ. ชัยภูมิ 36140",152,"\N","\N","\N","\N","\N"
4574,"ต. หนองขาม อ. อาจสามารถ จ. ร้อยเอ็ด 45160",152,"\N","\N","\N","\N","\N"
4575,"ต. บ้านฝาง อ. กระนวน จ. ขอนแก่น 40170",152,"\N","\N","\N","\N","\N"
4576,"ต. โพธิ์ไทรงาม อ. บึงนาราง จ. พิจิตร 66130",152,"\N","\N","\N","\N","\N"
4577,"ต. ท่าลาด อ. วารินชำราบ จ. อุบลราชธานี 34310",152,"\N","\N","\N","\N","\N"
4578,"ต. ไม้ขาว อ. ถลาง จ. ภูเก็ต 83110",152,"\N","\N","\N","\N","\N"
4579,"ต. โนนสูง อ. เมืองอุดรธานี จ. อุดรธานี 41330",152,"\N","\N","\N","\N","\N"
4580,"ต. หนองคูขาด อ. บรบือ จ. มหาสารคาม 44130",152,"\N","\N","\N","\N","\N"
4581,"ต. ดงมูลเหล็ก อ. เมืองเพชรบูรณ์ จ. เพชรบูรณ์ 67000",152,"\N","\N","\N","\N","\N"
4582,"ต. ตรอกนอง อ. ขลุง จ. จันทบุรี 22110",152,"\N","\N","\N","\N","\N"
4583,"ต. พังลา อ. สะเดา จ. สงขลา 90170",152,"\N","\N","\N","\N","\N"
4584,"ต. โนนฆ้อง อ. บ้านฝาง จ. ขอนแก่น 40270",152,"\N","\N","\N","\N","\N"
4585,"ต. แจนแลน อ. กุฉินารายณ์ จ. กาฬสินธุ์ 46110",152,"\N","\N","\N","\N","\N"
4586,"ต. หนองเชียงทูน อ. ปรางค์กู่ จ. ศรีสะเกษ 33170",152,"\N","\N","\N","\N","\N"
4587,"ต. คำบก อ. คำชะอี จ. มุกดาหาร 49110",152,"\N","\N","\N","\N","\N"
4588,"ต. วังก์พง อ. ปราณบุรี จ. ประจวบคีรีขันธ์ 77120",152,"\N","\N","\N","\N","\N"
4589,"ต. วังก์พง อ. ปราณบุรี จ. ประจวบคีรีขันธ์ 77160",152,"\N","\N","\N","\N","\N"
4590,"ต. หัวถนน อ. คลองขลุง จ. กำแพงเพชร 62120",152,"\N","\N","\N","\N","\N"
4591,"แขวง แสมดำ เขต บางขุนเทียน กรุงเทพมหานคร 10150",152,"\N","\N","\N","\N","\N"
4592,"ต. อุ่มเม้า อ. ธวัชบุรี จ. ร้อยเอ็ด 45170",152,"\N","\N","\N","\N","\N"
4593,"ต. ลาดสาลี อ. ท่าวุ้ง จ. ลพบุรี",152,"\N","\N","\N","\N","\N"
4594,"ต. เกาะตาล อ. ขาณุวรลักษบุรี จ. กำแพงเพชร 62130",152,"\N","\N","\N","\N","\N"
4595,"ต. ปะหลาน อ. พยัคฆภูมิพิสัย จ. มหาสารคาม 44110",152,"\N","\N","\N","\N","\N"
4596,"ต. บ้านดารา อ. พิชัย จ. อุตรดิตถ์ 53220",152,"\N","\N","\N","\N","\N"
4597,"ต. วิเชตนคร อ. แจ้ห่ม จ. ลำปาง 52120",152,"\N","\N","\N","\N","\N"
4598,"ต. ธรรมเสน อ. โพธาราม จ. ราชบุรี 70120",152,"\N","\N","\N","\N","\N"
4599,"ต. แม่เจ้าอยู่หัว อ. เชียรใหญ่ จ. นครศรีธรรมราช 80190",152,"\N","\N","\N","\N","\N"
4600,"ต. แสนตอ อ. เมืองอุตรดิตถ์ จ. อุตรดิตถ์ 53000",152,"\N","\N","\N","\N","\N"
4601,"ต. ไผ่ใหญ่ อ. บ้านหมี่ จ. ลพบุรี 15110",152,"\N","\N","\N","\N","\N"
4602,"ต. ดอนมดแดง อ. ดอนมดแดง จ. อุบลราชธานี 34000",152,"\N","\N","\N","\N","\N"
4603,"ต. เกาะเพชร อ. หัวไทร จ. นครศรีธรรมราช 80170",152,"\N","\N","\N","\N","\N"
4604,"ต. เชียงรากน้อย อ. บางปะอิน จ. พระนครศรีอยุธยา 13180",152,"\N","\N","\N","\N","\N"
4605,"ต. ร่มเย็น อ. เชียงคำ จ. พะเยา 56110",152,"\N","\N","\N","\N","\N"
4606,"ต. หนองบัวศาลา อ. เมืองนครราชสีมา จ. นครราชสีมา 30000",152,"\N","\N","\N","\N","\N"
4607,"ต. น้ำร้อน อ. เมืองเพชรบูรณ์ จ. เพชรบูรณ์ 67000",152,"\N","\N","\N","\N","\N"
4608,"ต. บางจาก อ. เมืองนครศรีธรรมราช จ. นครศรีธรรมราช 80330",152,"\N","\N","\N","\N","\N"
4609,"ต. ชะมวง อ. ควนขนุน จ. พัทลุง 93110",152,"\N","\N","\N","\N","\N"
4610,"ต. ขมิ้น อ. เมืองกาฬสินธุ์ จ. กาฬสินธุ์ 46000",152,"\N","\N","\N","\N","\N"
4611,"ต. ดงยาง อ. นาดูน จ. มหาสารคาม 44180",152,"\N","\N","\N","\N","\N"
4612,"ต. หนองชิ่ม อ. แหลมสิงห์ จ. จันทบุรี 22130",152,"\N","\N","\N","\N","\N"
4613,"ต. ท่าดินดำ อ. ชัยบาดาล จ. ลพบุรี 15130",152,"\N","\N","\N","\N","\N"
4614,"ต. ห้วยแก้ว อ. บึงนาราง จ. พิจิตร 66130",152,"\N","\N","\N","\N","\N"
4615,"ต. ศรีกะอาง อ. บ้านนา จ. นครนายก 26110",152,"\N","\N","\N","\N","\N"
4616,"ต. หัวช้าง อ. จตุรพักตรพิมาน จ. ร้อยเอ็ด 45180",152,"\N","\N","\N","\N","\N"
4617,"ต. หนองแวง อ. กันทรารมย์ จ. ศรีสะเกษ 33130",152,"\N","\N","\N","\N","\N"
4618,"ต. หนองงูเหลือม อ. เบญจลักษ์ จ. ศรีสะเกษ 33110",152,"\N","\N","\N","\N","\N"
4619,"ต. หนองแซง อ. บ้านแฮด จ. ขอนแก่น 40110",152,"\N","\N","\N","\N","\N"
4620,"ต. สระแก้ว อ. เมืองสระแก้ว จ. สระแก้ว 27000",152,"\N","\N","\N","\N","\N"
4621,"ต. เหล่าปอแดง อ. เมืองสกลนคร จ. สกลนคร 47000",152,"\N","\N","\N","\N","\N"
4622,"ต. วังไชย อ. บรบือ จ. มหาสารคาม 44130",152,"\N","\N","\N","\N","\N"
4623,"ต. องครักษ์ อ. บางปลาม้า จ. สุพรรณบุรี 72150",152,"\N","\N","\N","\N","\N"
4624,"ต. เกาะแก้ว อ. โคกสำโรง จ. ลพบุรี 15120",152,"\N","\N","\N","\N","\N"
4625,"ต. ตะปอเยาะ อ. ยี่งอ จ. นราธิวาส 96180",152,"\N","\N","\N","\N","\N"
4626,"ต. โตนด อ. คีรีมาศ จ. สุโขทัย 64160",152,"\N","\N","\N","\N","\N"
4627,"ต. ลำสินธุ์ อ. ศรีนครินทร์ จ. พัทลุง 93000",152,"\N","\N","\N","\N","\N"
4628,"ต. จันทิมา อ. ลานกระบือ จ. กำแพงเพชร 62170",152,"\N","\N","\N","\N","\N"
4629,"ต. โรงเข้ อ. บ้านแพ้ว จ. สมุทรสาคร 74120",152,"\N","\N","\N","\N","\N"
4630,"ต. หนองยาว อ. พนมสารคาม จ. ฉะเชิงเทรา 24120",152,"\N","\N","\N","\N","\N"
4631,"ต. ป่าสัก อ. เชียงแสน จ. เชียงราย 57150",152,"\N","\N","\N","\N","\N"
4632,"ต. หนองทันน้ำ อ. กุดข้าวปุ้น จ. อุบลราชธานี 34270",152,"\N","\N","\N","\N","\N"
4633,"ต. กุง อ. ศิลาลาด จ. ศรีสะเกษ 33160",152,"\N","\N","\N","\N","\N"
4634,"ต. สำโรง อ. ตาลสุม จ. อุบลราชธานี 34330",152,"\N","\N","\N","\N","\N"
4635,"ต. บึงสำโรง อ. แก้งสนามนาง จ. นครราชสีมา 30440",152,"\N","\N","\N","\N","\N"
4636,"ต. ดงเค็ง อ. หนองสองห้อง จ. ขอนแก่น 40190",152,"\N","\N","\N","\N","\N"
4637,"ต. โคกล่าม อ. จตุรพักตรพิมาน จ. ร้อยเอ็ด 45180",152,"\N","\N","\N","\N","\N"
4638,"ต. นาทับ อ. จะนะ จ. สงขลา 90130",152,"\N","\N","\N","\N","\N"
4639,"ต. ด่านจาก อ. โนนไทย จ. นครราชสีมา 30220",152,"\N","\N","\N","\N","\N"
4640,"ต. บ้านเป้า อ. เมืองลำปาง จ. ลำปาง 52100",152,"\N","\N","\N","\N","\N"
4641,"ต. นครป่าหมาก อ. บางกระทุ่ม จ. พิษณุโลก 65110",152,"\N","\N","\N","\N","\N"
4642,"ต. กุดยม อ. ภูเขียว จ. ชัยภูมิ 36110",152,"\N","\N","\N","\N","\N"
4643,"ต. ศรีสุนทร อ. ถลาง จ. ภูเก็ต 83110",152,"\N","\N","\N","\N","\N"
4644,"ต. ดงอีจาน อ. โนนสุวรรณ จ. บุรีรัมย์ 31110",152,"\N","\N","\N","\N","\N"
4645,"ต. หนองแวง อ. ศรีณรงค์ จ. สุรินทร์ 32150",152,"\N","\N","\N","\N","\N"
4646,"ต. ทุ่งคาวัด อ. ละแม จ. ชุมพร 86170",152,"\N","\N","\N","\N","\N"
4647,"ต. จุมจัง อ. กุฉินารายณ์ จ. กาฬสินธุ์ 46110",152,"\N","\N","\N","\N","\N"
4648,"ต. เมืองหลวง อ. ห้วยทับทัน จ. ศรีสะเกษ 33210",152,"\N","\N","\N","\N","\N"
4649,"ต. หนองกุง อ. ตาลสุม จ. อุบลราชธานี 34330",152,"\N","\N","\N","\N","\N"
4650,"ต. ป่าไผ่ อ. สันทราย จ. เชียงใหม่ 50210",152,"\N","\N","\N","\N","\N"
4651,"ต. ตาวัง อ. บัวเชด จ. สุรินทร์ 32230",152,"\N","\N","\N","\N","\N"
4652,"ต. ห้วยนาง อ. ห้วยยอด จ. ตรัง 92130",152,"\N","\N","\N","\N","\N"
4653,"ต. อาโพน อ. บัวเชด จ. สุรินทร์ 32230",152,"\N","\N","\N","\N","\N"
4654,"ต. หนองแก้ว อ. กันทรารมย์ จ. ศรีสะเกษ 33130",152,"\N","\N","\N","\N","\N"
4655,"ต. ตากฟ้า อ. ตากฟ้า จ. นครสวรรค์ 60190",152,"\N","\N","\N","\N","\N"
4656,"ต. โพนทราย อ. โพนทราย จ. ร้อยเอ็ด 45240",152,"\N","\N","\N","\N","\N"
4657,"ต. โคกกลาง อ. พนมดงรัก จ. สุรินทร์ 32140",152,"\N","\N","\N","\N","\N"
4658,"ต. มะเฟือง อ. พุทไธสง จ. บุรีรัมย์ 31120",152,"\N","\N","\N","\N","\N"
4659,"ต. โคกสัก อ. บางแก้ว จ. พัทลุง 93140",152,"\N","\N","\N","\N","\N"
4660,"ต. นาพู่ อ. เพ็ญ จ. อุดรธานี 41150",152,"\N","\N","\N","\N","\N"
4661,"ต. ตากตก อ. บ้านตาก จ. ตาก 63120",152,"\N","\N","\N","\N","\N"
4662,"ต. มะต้อง อ. พรหมพิราม จ. พิษณุโลก 65180",152,"\N","\N","\N","\N","\N"
4663,"ต. บึงบา อ. หนองเสือ จ. ปทุมธานี 12170",152,"\N","\N","\N","\N","\N"
4664,"ต. ไสหร้า อ. ฉวาง จ. นครศรีธรรมราช 80150",152,"\N","\N","\N","\N","\N"
4665,"ต. โคกหม้อ อ. ทัพทัน จ. อุทัยธานี 61120",152,"\N","\N","\N","\N","\N"
4666,"ต. สำนักขุนเณร อ. ดงเจริญ จ. พิจิตร 66210",152,"\N","\N","\N","\N","\N"
4667,"ต. เจ้าท่า อ. กมลาไสย จ. กาฬสินธุ์ 46130",152,"\N","\N","\N","\N","\N"
4668,"ต. ท่าไร่ อ. เมืองนครศรีธรรมราช จ. นครศรีธรรมราช 80000",152,"\N","\N","\N","\N","\N"
4669,"ต. ตะกาดเง้า อ. ท่าใหม่ จ. จันทบุรี 22120",152,"\N","\N","\N","\N","\N"
4670,"ต. ริโก๋ อ. สุไหงปาดี จ. นราธิวาส 96140",152,"\N","\N","\N","\N","\N"
4671,"ต. โคกยาง อ. กันตัง จ. ตรัง 92110",152,"\N","\N","\N","\N","\N"
4672,"ต. เมืองใหม่ อ. ราชสาส์น จ. ฉะเชิงเทรา 24120",152,"\N","\N","\N","\N","\N"
4673,"ต. หินโคน อ. จักราช จ. นครราชสีมา 30230",152,"\N","\N","\N","\N","\N"
4674,"ต. สุรศักดิ์ อ. ศรีราชา จ. ชลบุรี 20110",152,"\N","\N","\N","\N","\N"
4675,"ต. บ้านแพง อ. บ้านแพง จ. นครพนม 48140",152,"\N","\N","\N","\N","\N"
4676,"ต. ยะหา อ. ยะหา จ. ยะลา 95120",152,"\N","\N","\N","\N","\N"
4677,"ต. หนองแวง อ. วัฒนานคร จ. สระแก้ว 27160",152,"\N","\N","\N","\N","\N"
4678,"ต. โคกสูง อ. หนองกี่ จ. บุรีรัมย์ 31210",152,"\N","\N","\N","\N","\N"
4679,"ต. นาแต้ อ. เมืองอำนาจเจริญ จ. อำนาจเจริญ 37000",152,"\N","\N","\N","\N","\N"
4680,"ต. ท้ายดง อ. วังโป่ง จ. เพชรบูรณ์ 67240",152,"\N","\N","\N","\N","\N"
4681,"ต. ยางขี้นก อ. เขื่องใน จ. อุบลราชธานี 34150",152,"\N","\N","\N","\N","\N"
4682,"ต. สวนขัน อ. ช้างกลาง จ. นครศรีธรรมราช 80250",152,"\N","\N","\N","\N","\N"
4683,"ต. คูเมือง อ. วารินชำราบ จ. อุบลราชธานี 34190",152,"\N","\N","\N","\N","\N"
4684,"ต. เมืองแคน อ. ราษีไศล จ. ศรีสะเกษ 33160",152,"\N","\N","\N","\N","\N"
4685,"ต. จอมพระ อ. จอมพระ จ. สุรินทร์ 32180",152,"\N","\N","\N","\N","\N"
4686,"ต. บุ่งหวาย อ. วารินชำราบ จ. อุบลราชธานี 34310",152,"\N","\N","\N","\N","\N"
4687,"ต. ป่าก่อดำ อ. แม่ลาว จ. เชียงราย 57250",152,"\N","\N","\N","\N","\N"
4688,"ต. แก้งไก่ อ. สังคม จ. หนองคาย 43160",152,"\N","\N","\N","\N","\N"
4689,"ต. สระสี่มุม อ. กำแพงแสน จ. นครปฐม 73140",152,"\N","\N","\N","\N","\N"
4690,"ต. นครเดิฐ อ. ศรีนคร จ. สุโขทัย 64180",152,"\N","\N","\N","\N","\N"
4691,"ต. หัวไทร อ. หัวไทร จ. นครศรีธรรมราช 80170",152,"\N","\N","\N","\N","\N"
4692,"ต. โพนงาม อ. คำชะอี จ. มุกดาหาร 49110",152,"\N","\N","\N","\N","\N"
4693,"ต. ท่าสาย อ. เมืองเชียงราย จ. เชียงราย 57000",152,"\N","\N","\N","\N","\N"
4694,"ต. บ้านฝาง อ. บ้านฝาง จ. ขอนแก่น 40270",152,"\N","\N","\N","\N","\N"
4695,"ต. เฉลิม อ. ระแงะ จ. นราธิวาส 96130",152,"\N","\N","\N","\N","\N"
4696,"ต. พุคำจาน อ. พระพุทธบาท จ. สระบุรี 18120",152,"\N","\N","\N","\N","\N"
4697,"ต. บ้านถิ่น อ. โนนสัง จ. หนองบัวลำภู 39140",152,"\N","\N","\N","\N","\N"
4698,"ต. พร่อน อ. ตากใบ จ. นราธิวาส 96110",152,"\N","\N","\N","\N","\N"
4699,"ต. ผไทรินทร์ อ. ลำปลายมาศ จ. บุรีรัมย์ 31130",152,"\N","\N","\N","\N","\N"
4700,"ต. หนองบัว อ. ดงหลวง จ. มุกดาหาร 49140",152,"\N","\N","\N","\N","\N"
4701,"ต. หนองคอนไทย อ. ภูเขียว จ. ชัยภูมิ 36110",152,"\N","\N","\N","\N","\N"
4702,"ต. ปะอาว อ. เมืองอุบลราชธานี จ. อุบลราชธานี 34000",152,"\N","\N","\N","\N","\N"
4703,"ต. หนองพันทา อ. โซ่พิสัย จ. บึงกาฬ 38170",152,"\N","\N","\N","\N","\N"
4704,"ต. แหลมฟ้าผ่า อ. พระสมุทรเจดีย์ จ. สมุทรปราการ 10290",152,"\N","\N","\N","\N","\N"
4705,"ต. โคกก่อง อ. สำโรง จ. อุบลราชธานี 34360",152,"\N","\N","\N","\N","\N"
4706,"ต. กุดน้ำใส อ. น้ำพอง จ. ขอนแก่น 40310",152,"\N","\N","\N","\N","\N"
4707,"ต. หนองแสง อ. หนองแสง จ. อุดรธานี 41340",152,"\N","\N","\N","\N","\N"
4708,"ต. ท่าสีดา อ. หนองพอก จ. ร้อยเอ็ด 45210",152,"\N","\N","\N","\N","\N"
4709,"ต. บางยาง อ. บ้านสร้าง จ. ปราจีนบุรี 25150",152,"\N","\N","\N","\N","\N"
4710,"ต. หัวเมือง อ. มหาชนะชัย จ. ยโสธร 35130",152,"\N","\N","\N","\N","\N"
4711,"ต. นาโก อ. กุฉินารายณ์ จ. กาฬสินธุ์ 46110",152,"\N","\N","\N","\N","\N"
4712,"ต. หนองหิน อ. หนองกุงศรี จ. กาฬสินธุ์ 46220",152,"\N","\N","\N","\N","\N"
4713,"ต. หนองบัวแก้ว อ. พยัคฆภูมิพิสัย จ. มหาสารคาม 44110",152,"\N","\N","\N","\N","\N"
4714,"ต. ชีวึก อ. ขามสะแกแสง จ. นครราชสีมา 30290",152,"\N","\N","\N","\N","\N"
4715,"ต. คำพระ อ. หัวตะพาน จ. อำนาจเจริญ 37240",152,"\N","\N","\N","\N","\N"
4716,"ต. โคกสว่าง อ. ปลาปาก จ. นครพนม 48160",152,"\N","\N","\N","\N","\N"
4717,"ต. ศาลเจ้าไก่ต่อ อ. ลาดยาว จ. นครสวรรค์ 60150",152,"\N","\N","\N","\N","\N"
4718,"ต. นาแขม อ. กบินทร์บุรี จ. ปราจีนบุรี 25110",152,"\N","\N","\N","\N","\N"
4719,"ต. เวียงชัย อ. เวียงชัย จ. เชียงราย 57210",152,"\N","\N","\N","\N","\N"
4720,"ต. พิปูน อ. พิปูน จ. นครศรีธรรมราช 80270",152,"\N","\N","\N","\N","\N"
4721,"ต. หนองบอน อ. ประโคนชัย จ. บุรีรัมย์ 31140",152,"\N","\N","\N","\N","\N"
4722,"ต. บ้านหม้อ อ. พิชัย จ. อุตรดิตถ์ 53120",152,"\N","\N","\N","\N","\N"
4723,"ต. หนองบัวบาน อ. รัตนบุรี จ. สุรินทร์ 32130",152,"\N","\N","\N","\N","\N"
4724,"ต. เชียงแรง อ. ภูซาง จ. พะเยา 56110",152,"\N","\N","\N","\N","\N"
4725,"ต. กองทูล อ. หนองไผ่ จ. เพชรบูรณ์ 67140",152,"\N","\N","\N","\N","\N"
4726,"ต. ไผ่ท่าโพ อ. โพธิ์ประทับช้าง จ. พิจิตร 66190",152,"\N","\N","\N","\N","\N"
4727,"ต. โคกสะอาด อ. ลำปลายมาศ จ. บุรีรัมย์ 31130",152,"\N","\N","\N","\N","\N"
4728,"ต. เจริญเมือง อ. พาน จ. เชียงราย 57120",152,"\N","\N","\N","\N","\N"
4729,"ต. ทุ่งจังหัน อ. โนนสุวรรณ จ. บุรีรัมย์ 31110",152,"\N","\N","\N","\N","\N"
4730,"ต. สงเปือย อ. คำเขื่อนแก้ว จ. ยโสธร 35110",152,"\N","\N","\N","\N","\N"
4731,"ต. ไผ่ อ. รัตนบุรี จ. สุรินทร์ 32130",152,"\N","\N","\N","\N","\N"
4732,"ต. บุญเรือง อ. เชียงของ จ. เชียงราย 57140",152,"\N","\N","\N","\N","\N"
4733,"ต. บ้านป้อม อ. คีรีมาศ จ. สุโขทัย 64160",152,"\N","\N","\N","\N","\N"
4734,"ต. โพนสว่าง อ. ศรีสงคราม จ. นครพนม 48150",152,"\N","\N","\N","\N","\N"
4735,"ต. ไร่พัฒนา อ. มโนรมย์ จ. ชัยนาท 17170",152,"\N","\N","\N","\N","\N"
4736,"ต. หนองชุมพล อ. เขาย้อย จ. เพชรบุรี 76140",152,"\N","\N","\N","\N","\N"
4737,"ต. นากระตาม อ. ท่าแซะ จ. ชุมพร 86140",152,"\N","\N","\N","\N","\N"
4738,"ต. หนองโพธิ์ อ. นาเชือก จ. มหาสารคาม 44170",152,"\N","\N","\N","\N","\N"
4739,"ต. หนองโสน อ. เมืองตราด จ. ตราด 23000",152,"\N","\N","\N","\N","\N"
4740,"ต. สร้างมิ่ง อ. เลิงนกทา จ. ยโสธร 35120",152,"\N","\N","\N","\N","\N"
4741,"ต. โนนเมือง อ. ขามสะแกแสง จ. นครราชสีมา 30290",152,"\N","\N","\N","\N","\N"
4742,"ต. บางกระเจ็ด อ. บางคล้า จ. ฉะเชิงเทรา 24110",152,"\N","\N","\N","\N","\N"
4743,"ต. พุทไธสง อ. พุทไธสง จ. บุรีรัมย์ 31120",152,"\N","\N","\N","\N","\N"
4744,"ต. อ่างคีรี อ. มะขาม จ. จันทบุรี 22150",152,"\N","\N","\N","\N","\N"
4745,"ต. ท่าบัว อ. โพทะเล จ. พิจิตร 66130",152,"\N","\N","\N","\N","\N"
4746,"ต. ไคสี อ. บึงกาฬ จ. บึงกาฬ",152,"\N","\N","\N","\N","\N"
4747,"ต. แสนไห อ. เวียงแหง จ. เชียงใหม่ 50350",152,"\N","\N","\N","\N","\N"
4748,"ต. หนองระเวียง อ. เมืองนครราชสีมา จ. นครราชสีมา 30000",152,"\N","\N","\N","\N","\N"
4749,"ต. ม่วงค่อม อ. ชัยบาดาล จ. ลพบุรี 15230",152,"\N","\N","\N","\N","\N"
4750,"ต. หันห้วยทราย อ. ประทาย จ. นครราชสีมา 30180",152,"\N","\N","\N","\N","\N"
4751,"ต. ด่านม่วงคำ อ. โคกศรีสุพรรณ จ. สกลนคร 47280",152,"\N","\N","\N","\N","\N"
4752,"ต. โพธิ์ประทับช้าง อ. โพธิ์ประทับช้าง จ. พิจิตร 66190",152,"\N","\N","\N","\N","\N"
