id,product_code,product_names,product_category,product_details,unit,product_status,created_date,last_updated,bom_id,product_id,product_daterun,product_type,product_dimensions,product_expiration_date,product_selling_price,product_cost_price,product_wholesale_price,created_at,edata_id,tempId,updated_at,revision,status,id_oldsys
164,PROD,ยื่นขอใบอนุญาตผ่านระบบมาตรฐานปศุสัตว์,"(OS) One Stop Service-Food Chain เช่น อาหารสัตว์,ฟาร์ม","\N","\N",ACTIVE,"\N","\N","\N",164,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
165,PROD,"ยื่นขอรับการส่งเสริมการลงทุน (One-Stop Service Center for BOI Application) BOI","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",165,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
166,PROD,ยื่นขอจดทะเบียนบริษัท/หจก.,"(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",166,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
167,PROD,"ยื่นขอจดทะเบียนภาษีมูลค่ำเพิ่ม (VAT)","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",167,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
168,PROD,"ยื่นขอใบอนุญาตจัดตั้งโรงงาน (รง.4)","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",168,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
169,PROD,"ออกแบบและเขียนแปลนอาคารโครงสร้างผลิต (สอดคล้องตามระบบมาตรฐานต่างๆ)","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",169,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
170,PROD,ยื่นขอใบอนุญาตรื้อถอนเครื่องจักร,"(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",170,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
171,PROD,"จัดทำเอกสารระบบคุณภาพ HACCP ประเภทการวิเคราะห์อันตรายตามระบบ HACCP (Hazard Analysis)","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",171,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
172,PROD,"จัดทำเอกสารระบบคุณภาพ GHPs ประเภทระเบียบปฏิบัติ (Procedure)","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",172,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
173,PROD,"จัดทำเอกสารระบบคุณภาพ GHPs ประเภทระเบียบปฏิบัติ (Procedure) เเละ HACCP ประเภทการวิเคราะห์อันตรายตามระบบ HACCP (Hazard Analysis)","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",173,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
174,PROD,"จัดทำเอกสารระบบคุณภาพ ประเภทขั้นตอนการปฏิบัติงาน (WI)","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",174,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
175,PROD,"เทคนิคการเตรียมเอกสารสำหรับการจัดทำระบบมาตราฐาน  GHPs /HACCP","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",175,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
176,PROD,"แก้ไขข้อบกพร่อง ระบบ.........(ทุกระบบ)","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",176,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
177,PROD,"เตรียมความพร้อมก่อนทำระบบ GHPs","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",177,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
178,PROD,"สอนจัดทำเอกสารตามข้อกำหนด ประกาศฉบับที่ี 420","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",178,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
179,PROD,"เตรียมความพร้อมในการยื่นขอการรับรองระบบ GHPs","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",179,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
180,PROD,"เตรียมความพร้อมในการยื่นขอการรับรองระบบ GHPs/HACCP","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",180,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
181,PROD,"เตรียมความพร้อมในการยื่นขอการรับรองระบบ HACCP","(OS) One Stop Service-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",181,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
182,PROD,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",182,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
183,PROD,"การตรวจติดตามภายในระบบการจัดการอาชีวอนามัยและความปลอดภัย (Internal Audit ISO45001)","(TR) Training-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",183,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
184,PROD,"การตรวจติดตามภายในการบริหารงานคุณภาพ (IQA For ISO 9001:2015)","(TR) Training-อื่นๆ","\N","\N",ACTIVE,"\N","\N","\N",184,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
185,PROD,"ข้อกำหนดและการประยุกต์ใช้ : การจัดการด้านความปลอดภัยอาหาร (Food Safety Management System) ISO22000 :2018 Requirements & Implementation","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",185,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
186,PROD,"ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานอาหารระหว่างประเทศเพื่อให้การผลิตอาหารปลอดภัย (International Food Standard) IFS  V.7","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",186,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
187,PROD,"ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานอาหารระหว่างประเทศเพื่อให้การผลิตอาหารปลอดภัย(International Food Standard)IFS) **มี Work shop**","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",187,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
188,PROD,"การป้องกันการก่อการร้ายทางอาหารและมาตรการป้องกันอาหารจากการก่อการร้ายโดยเจตนา (Food Defense and Food Security)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",188,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
189,PROD,"การควบคุมสารก่อภูมิแพ้ในอาหาร (Food Allergen Control)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",189,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
190,PROD,"การประเมินความเสี่ยงของอาหารปลอม (Food Fraud)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",190,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
191,PROD,"ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร  (Good Hygiene Practice) GHPs **มี Work shop**","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",191,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
192,PROD,"ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร  (Good Hygiene Practices) GHPs V.2022","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",192,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
193,PROD,"ข้อกำหนดและการประยุกต์ใช้ : การจัดการด้านความปลอดภัยอาหาร (Food Safety Management System) ISO22000 :2018 Requirements & Implementation**มี Work shop**","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",193,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
194,PROD,"ข้อกำหนดและการประยุกต์ใช้มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) **มี Work shop**","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",194,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
195,PROD,"ข้อกำหนดและการประยุกต์ใช้ : การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ HACCP V.2022","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",195,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
196,PROD,"การตรวจติดตามภายในระบบมาตรฐานคุณภาพ (IQA Training For ISO9001:2015)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",196,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
197,PROD,"ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร  (Good Hygiene Practice) GHPs","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",197,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
198,PROD,"ข้อกำหนดและการประยุกต์ใช้หลักเกณฑ์และวิธีการที่ดีในการผลิตสำหรับบรรจุภัณฑ์(GHPs)/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) Rev.6 (2022)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",198,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
199,PROD,"ข้อกำหนดและกำรประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีในการผลิตอาหารตามมาตรฐานสากล GMP Codex","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",199,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
200,PROD,"ข้อกำหนดและการประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีในการผลิตอาหารตามมาตรฐาน อย. (GMP THAI FDA)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",200,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
201,PROD,"การตรวจติดตามภายในระบบความปลอดภัยอาหาร (IQA Training For GHPs)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",201,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
202,PROD,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",202,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
203,PROD,"อบรม (ทบทวน) ข้อกำหนดและการประยุกต์ใช้ระบบมาตรฐาน ISO9001:2015 และ ระบบ GHPs","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",203,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
204,PROD,"ข้อกำหนดและการประยุกต์ใช้ระบบบริหารงานคุณภาพ สำหรับกลุ่มอุตสาหกรรมยานยนต์ IATF 16949:2016","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",204,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
205,PROD,"ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานระบบการจัดการพลังงาน (Energy Management) ISO 50001","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",205,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
206,PROD,"การตรวจติดตามภายในระบบการจัดการพลังงาน (Energy Management) ISO 50001","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",206,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
207,PROD,"ข้อกำหนดและการประยุต์ใช้ : หลักสูตรการตรวจสอบและการควมคุมการผลิตอย่างมีประสิทธิภาพ","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",207,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
208,PROD,"อบรมหัวข้อ : การดูแลเรื่องความปลอดภัยและอาชีวอนามัยในสถานที่ประกอบการ","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",208,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
209,PROD,"จัดเตรียมเอกสาร : เรื่องความปลอดภัยและอาชีวอนามัยในสถานที่ประกอบการ","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",209,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
210,PROD,"การตรวจติดตามภายในระบบความปลอดภัยอาหาร (IQA Training for HACCP)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",210,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
211,PROD,"การตรวจติดตามภายใน (Internal Quality Audit) BRC V.9","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",211,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
212,PROD,"การประเมินความเสี่ยง (Risk Assessment)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",212,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
213,PROD,"การตรวจติดตามภายใน (Internal Quality Audit) BRC/IOP V.6","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",213,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
214,PROD,"การตรวจประเมินระบบภายในระบบการจัดการ มาตรฐาน ISO 19011:2018","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",214,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
215,PROD,"การป้องกันการก่อการร้ายทางอาหาร (Food Defense)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",215,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
216,PROD,"การลดความสูญเสีย 7 ประการ (7 Waste for cost reduction)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",216,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
217,PROD,"การปฎิบัติที่ดีในการผลิตสำหรับอุตสาหกรรมอาหารสัตว์ (GMP PLUS)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",217,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
218,PROD,"กลยุทธ์การบริหารงาน (KAIZEN)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",218,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
219,PROD,"ข้อกำหนด มาตรฐานระบบการจัดการตามมาตรฐานแรงงานไทย : (TLS 8001/มรท.8001)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",219,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
220,PROD,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (Food Safety System Certification 22000) FSSC 22000 version 6","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",220,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
221,PROD,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit) ISO 22000:2018","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",221,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
222,PROD,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit) FSSC22000 V.6","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",222,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
223,PROD,"การบริหารความเสี่ยงตามข้อกำหนด ระบบการจัดการสิ่งแวดล้อม (Risk Management for ISO 14001:2015)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",223,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
224,PROD,"การตรวจติดตามคุณภาพภายใน ISO/TS 16949 (INTERNAL QUALITY AUDITS : ISO/TS 16949)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",224,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
225,PROD,"การวางแผนคุณภาพผลิตภัณฑ์ล่วงหน้า Advance Product Quality Planning (APQP)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",225,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
226,PROD,"ข้อกำหนดและการประยุกต์ใช้ มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร GHPs / การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ HACCP Revision 2022","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",226,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
227,PROD,"การตรวจติดตามคุณภาพภายใน (Internal Quality Audit) FSSC22000 6.0","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",227,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
228,PROD,"มาตรฐานระบบการจัดการความมั่นคงปลอดภัยด้านสารสนเทศ (ISO 27001:2022)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",228,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
229,PROD,"การอบรมด้านความปลอดภัยของไซต์ (Site Security) และการปกป้องผลิตภัณฑ์ (Product Defense)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",229,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
230,PROD,"การป้องกันการก่อการร้ายทางอาหารและมาตรการป้องกันอาหารจากการก่อการร้ายโดยเจตนา (Food Defense and Food Security) / การประเมินความเสียงของอาหารปลอม (Food Fraud) และ การควบคุมสารก่อภูมิแพ้ในอาหาร (Food Allergen Control)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",230,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
231,PROD,"หลักสูตรควบคุมการผลิต (Control Plan)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",231,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
232,PROD,"หลักสูตรการบริหารจัดการความมั่นคงปลอดภัยสารสนเทศขององค์กรตามมาตรฐาน ISO/IEC 27001:2022","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",232,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
233,PROD,"มาตรฐาน ISO 14064-1:2018 Greenhouse gases : ISO14064","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",233,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
234,PROD,"ทบทวนข้อกำหนด BRC IOP Issue 6 ( Review training )","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",234,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
235,PROD,"ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยสำหรับการผลิตอาหาร (อาหารสัตว์) FSSC 22000 version 6","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",235,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
236,PROD,"ข้อกำหนดมาตรฐานการผลิตขั้นต้น (Primary GMP)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",236,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
237,PROD,"หลักสูตร 5ส. (5S) เพื่อการเพิ่มผลผลิตและปรับปรุงงาน","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",237,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
238,PROD,"ทบทวนข้อกำหนด FSSC 22000 version 6","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",238,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
239,PROD,"Lean Manufacturing","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",239,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
240,PROD,"TPM การบำรุงรักษาทวีผลแบบทุกคนมีส่วนร่วม Total Productive Maintenance ( TPM ) For IATF 16949","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",240,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
241,PROD,"Risk base Thinking For IATF16949","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",241,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
242,PROD,"Quality Awareness & Control For Operators","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",242,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
243,PROD,"8D Report Why Why Analysis","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",243,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
244,PROD,"หลักสูตรการประเมินประเด็นปัญหาด้านสิ่งแวดล้อม (environmental aspect)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",244,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
245,PROD,"ทบทวนข้อกำหนด BRCGS 9","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",245,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
246,PROD,"Risk Management for ISO 9001:2015","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",246,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
247,PROD,"การประเมินประเด็นปัญหาด้านสิ่งแวดล้อม (Environmental Aspects)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",247,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
248,PROD,"หลักสูตรการกำหนดตัวชี้วัด และจัดทาแผนปฏิบัติการ (Key Performance Indicators (KPIs) and Action Plan)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",248,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
249,PROD,"การตรวจติดตามภายในระบบความปลอดภัยอาหาร (IQA TRAINING FOR GHPs/HACCP)","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",249,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
250,PROD,"ISO 19011:2018 Guidelines for auditing management systems","(TR) Training-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",250,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
