id,fo_id,qt_id,qt_description,qt_unit,qt_type,qt_price,qt_discount,discount_sum,sum,total,id_promotion,date_qt,flow,save,revision,id_refer,space,price_criteria
17198,0,2203001961,"087004 ข้อกำหนดและการประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีในการผลิตอาหาร GHPs/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) : Online",1,MD,9000.00,0.00,0.00,9000.00,9000.00,0,0000-00-00,1,0,0,12800,570,0
17199,0,2203001962,"087004 ข้อกำหนดและการประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีในการผลิตอาหาร GHPs/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) : Online",1,MD,8000.00,0.00,0.00,8000.00,8000.00,0,0000-00-00,1,0,0,12801,570,0
17201,0,2203001963,"087004 ข้อกำหนดและการประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีในการผลิตอาหาร GHPs/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) : Online",1,MD,9000.00,0.00,0.00,9000.00,9000.00,0,0000-00-00,1,0,0,12803,570,0
17202,0,2203001964,"087004 ข้อกำหนดและการประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีในการผลิตอาหาร GHPs/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) : Onsite",1,MD,12000.00,0.00,0.00,12000.00,12000.00,0,0000-00-00,1,0,0,12804,570,0
17203,0,2203001965,"081001 ข้อกำหนดและกำรประยุกต์ใช้ : การจัดการด้านความปลอดภัยอาหาร (Food Safety Management System) ISO22000 :2018 Requirements & Implementation : Online",2,MD,9000.00,0.00,0.00,18000.00,18000.00,0,0000-00-00,1,0,0,12805,316,0
17211,0,2203001966,"061012 มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร  (Good Hygiene Practice) GHPs ",8,MD,12000.00,0.00,0.00,96000.00,96000.00,0,0000-00-00,1,0,0,12809,66,0
17212,0,2203001966,ผลิตภัณฑ์บราวนี่กรอบและคุ้กกี้,0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12809,0,0
17213,0,2203001966,"** หมายเหตุราคาดังกล่าวไม่รวมค่าตรวจรับรองและค่าใช้จ่ายอื่นๆ ",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12809,0,0
17214,0,2203001967,"078021 บริการตรวจประเมินเบื้องต้น",1,รายการ,5000.00,0.00,0.00,5000.00,5000.00,0,0000-00-00,1,0,0,12810,593,0
17217,0,2112001796,"087004 ข้อกำหนดและการประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีในการผลิตอาหาร GHPs/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) : Onsite",1,MD,14000.00,0.00,0.00,14000.00,14000.00,0,0000-00-00,1,0,1,12813,0,0
17221,0,2203001968,"การป้องกันการก่อการร้ายทางอาหารและมาตรการป้องกันอาหารจากการก่อการร้ายโดยเจตนา (Food Defense and Food Security) , การควบคุมสารก่อภูมิแพ้ในอาหาร (Food Allergen Control) และ การประเมินความเสี่ยงของอาหารปลอม (Food Fraud)",1,MD,18000.00,0.00,0.00,18000.00,18000.00,0,0000-00-00,1,0,0,12815,325,0
17222,0,2203001968,"081024 ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยอาหาร (Food Safety System Certification) FSSC22000 5.1",2,MD,18000.00,0.00,0.00,36000.00,36000.00,0,0000-00-00,1,0,0,12815,586,0
17223,0,2203001968,ส่วนลด,0,,0.00,3000.00,0.00,0.00,-3000.00,0,0000-00-00,1,0,0,12815,330,0
17235,0,2110001702,"087004 ข้อกำหนดและการประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีในการผลิตอาหาร GHPs / การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) : Onsite",1,MD,12000.00,1000.00,0.00,12000.00,11000.00,0,0000-00-00,1,0,1,12821,0,0
17244,0,2203001970,"061012 มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (Good Hygiene Practices : GHPs) ",1,รายการ,90000.00,0.00,0.00,90000.00,90000.00,0,0000-00-00,1,0,0,12824,66,0
17245,0,2203001970,"แถมฟรี 071007 ยื่นขอขึ้นทะเบียนโรงงานผลิตสินค้าพืช (DOA)",1,รายการ,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12824,98,0
17246,0,2203001970,"ขอบข่ายผลิตภัณฑ์ : ผลไม้สดตามฤดูกาล",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12824,0,0
17247,0,2203001970,"(อัตราค่าบริการดังกล่าว ไม่รวมค่าตรวจรับรองและค่าธรรมเนียมทางราชการ)",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12824,0,0
17248,0,2203001969,"061012 มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (Good Hygiene Practices : GHPs) ",1,รายการ,85000.00,0.00,0.00,85000.00,85000.00,0,0000-00-00,1,0,0,12825,0,0
17249,0,2203001969,"แถมฟรี 071007 ยื่นขอขึ้นทะเบียนโรงงานผลิตสินค้าพืช (DOA)",1,รายการ,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12825,0,0
17250,0,2203001969,"ขอบข่ายผลิตภัณฑ์ : ผลไม้สดตามฤดูกาล เช่น ลำไย ทุเรียน มังคุด เงาะ",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12825,0,0
17251,0,2203001969,"(อัตราค่าบริการดังกล่าว ไม่รวมค่าธรรมเนียมทางราชการ และ ค่าตรวจรับรองกับหน่วยงานเอกชน)",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12825,0,0
17254,0,2203001971,"081011 ข้อกำหนดและการประยุกต์ใช้ มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs) / การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,15000.00,0.00,0.00,15000.00,15000.00,0,0000-00-00,1,0,0,12827,498,0
17256,0,2203001972,"081011 ข้อกำหนดและการประยุกต์ใช้ มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs) / การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) : อบรม online",1,MD,9000.00,0.00,0.00,9000.00,9000.00,0,0000-00-00,1,0,0,12829,498,0
17265,0,2203001973,"064002 ระบบการปฏิบัติที่ดีในการผลิตเครื่องสำอาง (Cosmetics Good Manufacturing Practices) ISO 22716",1,รายการ,180000.00,0.00,0.00,180000.00,180000.00,0,0000-00-00,1,0,0,12832,90,0
17266,0,2203001973,"ผลิตภัณฑ์ เครื่องสำอาง 8 กลุ่ม (1.โลชั่น 2.เซรั่ม 3.แชมพู 4.ครีมนวด 5.แชมพู+ครีมนวด 6.ลิปปาลม์ 7.ครีมกันแดด 8.โลชั่นกันแแดด)",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12832,0,0
17267,0,2203001973,**ค่าใช้จ่ายดังกล่าวไม่รวมค่าตรวจรับรองระบบกับหน่วยงานภาครัฐและเอกชน**,0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12832,0,0
17273,0,2203001974,"081020 ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร  (Good Hygiene Practice) GHPs ",1,MD,9000.00,0.00,0.00,9000.00,9000.00,0,0000-00-00,1,0,0,12835,568,0
17274,0,2203001974,"081008 การตรวจติดตามภายในระบบความปลอดภัยอาหาร (IQA Training For GHPs) ",1,MD,9000.00,0.00,0.00,9000.00,9000.00,0,0000-00-00,1,0,0,12835,329,0
17275,0,2203001974,Online,0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12835,0,0
17285,0,2203001975,"review เอกสารอัพเวอร์ชั่น GHPs",2,MD,10000.00,0.00,0.00,20000.00,20000.00,0,0000-00-00,1,0,0,12839,0,0
17286,0,2203001975,"แนะนำการจัดทำเอกสาร HACCP",2,MD,10000.00,0.00,0.00,20000.00,20000.00,0,0000-00-00,1,0,0,12839,0,0
17287,0,2203001975,"ขอบข่ายผลิตภัณฑ์ : อาหารเสริม เครื่องดื่ม ชาชงดื่ม",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12839,0,0
17292,0,2203001976,"review เอกสารอัพเวอร์ชั่น GHPs (GMP ASEAN COSMETIC)",2,MD,10000.00,0.00,0.00,20000.00,20000.00,0,0000-00-00,1,0,0,12842,0,0
17293,0,2203001976,"ขอบข่ายผลิตภัณฑ์ : เจลกระชับสัดส่วน",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12842,0,0
17300,0,2203001977,"061012 มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (Good Hygiene Practices : GHPs) ",1,รายการ,80000.00,0.00,0.00,80000.00,80000.00,0,0000-00-00,1,0,0,12847,66,0
17301,0,2203001977,"ขอบข่ายผลิตภัณฑ์ : ไก่ยอ",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12847,0,0
17322,0,2202001950,"088008 ข้อกำหนดและการประยุกต์ใช้ : การบริหารงานคุณภาพ (ISO 9001:2015 Requirements & Implementation)",2,MD,12000.00,4000.00,0.00,24000.00,20000.00,0,0000-00-00,1,0,2,12852,0,0
17324,0,2202001950,"081019 การตรวจติดตามภายในระบบมาตรฐานคุณภาพ (IQA Training for ISO 9001:2015)",1,MD,12000.00,0.00,0.00,12000.00,12000.00,0,0000-00-00,1,0,2,12852,0,0
17326,0,2202001950,"ฟรีใบประกาศนียบัตร 30 บัตร/หลักสูตร + แถมเพิ่มฟรีอีก 10 ใบ ",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,2,12852,0,0
17330,0,2203001978,"071034 ยื่นขอจดทะเบียน/จดแจ้งรายละเอียดอาหาร เลขอย.นำเข้า (สบ.3) (วัตถุเจือปนอาหาร) : สารป้องกันการเกิดฟอง",3,โคช,10000.00,0.00,0.00,30000.00,30000.00,0,0000-00-00,1,0,0,12856,530,0
17340,0,2202001942,"081002 ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานสมาคมผู้ค้าปลีกแห่งประเทศอังกฤษ สาหรับผู้ผลิตอาหาร (British Retail Consortium) BRC Issue 9 (Draft Version) : 1 หลักสูตร",2,MD,11000.00,0.00,0.00,22000.00,22000.00,0,0000-00-00,1,0,2,12860,0,0
17341,0,2202001942,"Internal Audit for BRC Issue 9 (Draft Version) : 1 หลักสูตร",1,MD,11000.00,0.00,0.00,11000.00,11000.00,0,0000-00-00,1,0,2,12860,0,0
17342,0,2202001942,"อบรม online",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,2,12860,0,0
17345,0,2110001695,"081024 ข้อกำหนดและการประยุกต์ใช้ : ความปลอดภัยอาหาร (Food Safety System Certification) FSSC22000 5.1 : Onsite",2,MD,15000.00,3000.00,0.00,30000.00,27000.00,0,0000-00-00,1,0,1,12863,0,0
17346,0,2110001694,"087004 ข้อกำหนดและการประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีในการผลิตอาหาร GHPs/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) : Onsite",1,,11000.00,0.00,0.00,11000.00,11000.00,0,0000-00-00,0,0,1,12864,0,0
17350,0,2201001889,"081020 ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (Good Hygiene Practices : GHPs) : อบรม online",1,MD,9000.00,3000.00,0.00,9000.00,6000.00,0,0000-00-00,1,0,1,12867,0,0
17351,0,2201001889,"!! Free ใบเซอร์  จำนวน 10 ใบ : ผู้เข้าร่วมอบรม จำนวน 10 คน",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,1,12867,0,0
17354,0,2110001695,"087003 ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานการรับรองระบบสาหรับกลุ่มบริษัทธุรกิจที่ผลิตบรรจุภัณฑ์เพื่อใช้ในการผลิตสินค้าให้กับบริษัทค้าปลีก (British Retail Consortium – Institute of Food Packaging) BRC IOP Issue 6 : Onsite",2,MD,18000.00,0.00,0.00,36000.00,36000.00,0,0000-00-00,1,0,2,12870,0,0
17360,0,2110001694,"081019 การตรวจติดตามภายในระบบมาตรฐานคุณภาพ (IQA Training For BRC IOP ISSUE 6) : Onsite",1,MD,15000.00,0.00,0.00,15000.00,15000.00,0,0000-00-00,1,0,2,12874,0,0
17364,0,2203001979,"081020 ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร  (Good Hygiene Practice) GHPs : Onsite",1,MD,12000.00,0.00,0.00,12000.00,12000.00,0,0000-00-00,1,0,0,12876,568,0
17365,0,2203001979,"ผลิตภัณฑ์ ผลิตซีอิ้ว และเต้าเจี้ยว",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12876,0,0
17369,0,2202001911,"088012 ข้อกำหนดและการประยุกต์ใช้ : การบริหารงานคุณภาพ (ISO 9001:2015 Requirements & Implementation) : Onsite",1,MD,12000.00,0.00,0.00,12000.00,12000.00,0,0000-00-00,1,0,1,12880,0,0
17388,0,2202001930,"078005 ออกแบบและเขียนแปลนอาคารโครงสร้างผลิต (สอดคล้องตามระบบมาตรฐานต่างๆ)",1,,20000.00,0.00,0.00,20000.00,20000.00,0,0000-00-00,1,0,1,12885,0,0
17389,0,2202001930,"071020 ยื่นขอใบอนุญาตสถานที่ผลิตอาหาร กรณีไม่เข้าข่ายโรงงาน (สบ.1) ",1,,40000.00,0.00,0.00,40000.00,40000.00,0,0000-00-00,1,0,1,12885,0,0
17390,0,2202001930,"071032 ยื่นขอจดทะเบียน/จดแจ้งรายละเอียดอาหาร (สบ.7) (อาหารสำเร็จรูปพร้อมบริโภคทันที) : ข้าวตัง ",1,,5000.00,0.00,0.00,5000.00,5000.00,0,0000-00-00,1,0,1,12885,0,0
17391,0,2202001930,ส่วนลด,0,,0.00,10000.00,0.00,0.00,-10000.00,0,0000-00-00,1,0,1,12885,0,0
17392,0,2202001930,"** หมายเหตุ ราคาดังกล่าวยังไม่รวมค่าป้ายอะคริลิค และ ค่าธรรมเนียมอื่นๆ ทางราชการ",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,1,12885,0,0
17394,0,2203001980,"081008 การตรวจติดตามภายในระบบความปลอดภัยอาหาร (IQA Training For FSSC22000 5.1) : Onsite",1,MD,13000.00,0.00,0.00,13000.00,13000.00,0,0000-00-00,1,0,0,12887,329,0
17396,0,2203001981,"081008 การตรวจติดตามภายในระบบความปลอดภัยอาหาร (IQA Training For FSSC22000 5.1 ) : Online",1,MD,9000.00,0.00,0.00,9000.00,9000.00,0,0000-00-00,1,0,0,12889,329,0
17397,0,2203001982,"081008 การตรวจติดตามภายในระบบความปลอดภัยอาหาร (IQA Training For FSSC22000 5.1) : Online",1,MD,9000.00,0.00,0.00,9000.00,9000.00,0,0000-00-00,1,0,0,12890,329,0
17400,0,2201001884,"088008 ข้อกำหนดและการประยุกต์ใช้ : การบริหารงานคุณภาพ (ISO9001:2015 Requirements & Implementation) : Onsite",1,MD,12000.00,0.00,0.00,12000.00,12000.00,0,0000-00-00,1,0,1,12893,0,0
17401,0,2203001983,"088008 ข้อกำหนดและการประยุกต์ใช้ : การบริหารงานคุณภาพ (ISO9001:2015 Requirements & Implementation) : Online",1,MD,9000.00,0.00,0.00,9000.00,9000.00,0,0000-00-00,1,0,0,12894,299,0
17402,0,2203001984,"088006 ข้อกำหนดและการประยุกต์ใช้ : การจัดการสิ่งแวดล้อม (ISO14001:2015 Requirements & Implementation) : Online",1,MD,12000.00,0.00,0.00,12000.00,12000.00,0,0000-00-00,1,0,0,12895,283,0
17404,0,2203001985,"081020 ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร  (Good Hygiene Practice) GHPs : Online ",1,MD,9000.00,0.00,0.00,9000.00,9000.00,0,0000-00-00,1,0,0,12897,568,0
17409,0,2203001986,"064001 แนวทางและวิธีการที่ดีในการผลิตเครื่องสำอางของอาเซียน (Asian guidelines for cosmetic Good Manufacturing Practice) : ผลิตภัณฑ์ครีมทาผิว",10,MD,14000.00,0.00,0.00,140000.00,140000.00,0,0000-00-00,1,0,0,12900,89,0
17410,0,2203001986,"** ราคาดังกล่าวไม่รวมค่าหน่วยตรวจรับรองและค่าใช้จ่ายอื่นๆ ",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12900,0,0
17411,0,2203001987,"061012 มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร  (Good Hygiene Practice) GHPs",1,รายการ,130000.00,30000.00,0.00,130000.00,100000.00,0,0000-00-00,1,0,0,12901,66,0
17412,0,2203001987,"กิจกรรมเพ่ิ่มของข่าย นม UHT (จัดทำเอกสารนมแพะ,นมโค,นมแพะผสมถั่วเหลือง) ",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12901,0,0
17413,0,2203001987,"** ราคาดังกล่าวไม่รวมค่าหน่วยตรวจรับรองและค่าใช้จ่ายอื่นๆ ",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12901,0,0
17417,0,2106001435,"087004 ข้อกำหนดและการประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีในการผลิตอาหาร GHPs/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) : Onsite",1,MD,14000.00,3000.00,0.00,14000.00,11000.00,0,0000-00-00,1,0,2,12905,0,0
17431,0,2203001988,"071020 ยื่นขอใบอนุญาตสถานที่ผลิตอาหาร กรณีไม่เข้าข่ายโรงงาน (สบ.1) : ผลิตภัณฑ์กลุ่มผักผลไม้คัดตัดแต่งแพ็ค ",1,รายการ,60000.00,0.00,0.00,60000.00,60000.00,0,0000-00-00,1,0,0,12912,516,0
17432,0,2203001988,"ราคาดังกล่าวไม่รวมค่าธรรมเนียมทางราชการและค่าใช้จ่ายอื่นๆ ",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12912,0,0
17437,0,2203001989,"061012 มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร  (Good Hygiene Practice) GHPs : ผลิตภัณฑ์กลุ่มผักผลไม้คัดตัดแต่งแพ็ค ",1,รายการ,80000.00,0.00,0.00,80000.00,80000.00,0,0000-00-00,1,0,0,12915,66,0
17438,0,2203001989,"*** ราคาดังกล่าวไม่รวมค่าตรวจรับรองและค่าใช้จ่ายอื่นๆ ",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12915,0,0
17444,0,2107001524,"081011 ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs) / การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP)",1,MD,8500.00,0.00,0.00,8500.00,8500.00,0,0000-00-00,1,0,1,12918,0,0
17445,0,2107001524,"อบรม Online",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,1,12918,0,0
17456,0,2203001991,"061007 ระบบมาตรฐานสมาคมผู้ค้าปลีกแห่งประเทศอังกฤษ สำหรับผู้ผลิตอาหาร (British Retail Consortium) BRC Issue 8 ",24,MD,12000.00,0.00,0.00,288000.00,288000.00,0,0000-00-00,1,0,0,12925,53,0
17457,0,2203001991,"** ราคาดังกล่าวไม่รวมค่าตรวจรับรองของหน่วยงานเอกชน",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12925,0,0
17459,0,2203001990,"081008 การตรวจติดตามภายในระบบความปลอดภัยอาหาร (IQA Training For GHPs /HACCP วัตถุอันตราย : Online",1,MD,9000.00,0.00,0.00,9000.00,9000.00,0,0000-00-00,1,0,0,12926,305,0
17461,0,2203001992,"081008 การตรวจติดตามภายในระบบความปลอดภัยอาหาร (IQA Training For GHPs /HACCP วัตถุอันตราย : Onsite",1,MD,13000.00,0.00,0.00,13000.00,13000.00,0,0000-00-00,1,0,0,12927,0,0
17466,0,2103001302,"การตรวจติดตามภายในการบริหารงานคุณภาพ (IQA For ISO 9001:2015) : Online",1,MD,13000.00,2000.00,0.00,13000.00,11000.00,0,0000-00-00,1,0,1,12932,0,0
17468,0,2203001994,"088009 การตรวจติดตามภายในวิธีการผลิตเครื่องสำอางของอาเซียน (Asian guidelines for cosmetic Good Manugacturing Practice) : Onsite",1,MD,13000.00,0.00,0.00,13000.00,13000.00,0,0000-00-00,1,0,0,12934,0,0
17469,0,2203001993,"088009 การตรวจติดตามภายในวิธีการผลิตเครื่องสำ อางของอาเซียน (Asian guidelines for cosmetic Good Manugacturing Practice) : Online",1,MD,9000.00,0.00,0.00,9000.00,9000.00,0,0000-00-00,1,0,0,12935,0,0
17470,0,2203001995,"081007 การควบคุมสารก่อภูมิแพ้ในอาหาร (Food Allergen Control) : Online ",1,MD,10000.00,0.00,0.00,10000.00,10000.00,0,0000-00-00,1,0,0,12936,327,0
17471,0,2203001996,"087004 ข้อกำหนดและการประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีในการผลิตอาหาร GHPs/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) : Onsite",1,MD,13000.00,0.00,0.00,13000.00,13000.00,0,0000-00-00,1,0,0,12937,570,0
17472,0,2203001996,"ผู้เข้าอบรม 50 คน (สถานที่อบรม ที่ปากช่อง โคราช)",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12937,0,0
17476,0,2203001997,"088008 ข้อกำหนดและการประยุกต์ใช้ : การบริหารงานคุณภาพ (ISO9001:2015 Requirements & Implementation) ",1,MD,13000.00,0.00,0.00,13000.00,13000.00,0,0000-00-00,1,0,0,12939,299,0
17477,0,2203001997,"081019 การตรวจติดตามภายในระบบมาตรฐานคุณภาพ (IQA Training For ISO9001:2015) ** มี Work shop",1,MD,13000.00,0.00,0.00,13000.00,13000.00,0,0000-00-00,1,0,0,12939,564,0
17478,0,2203001997,Onsite,0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12939,0,0
17481,0,2203001998,"081020 ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร  (Good Hygiene Practice) GHPs : อาหารสัตว์",1,MD,14000.00,0.00,0.00,14000.00,14000.00,0,0000-00-00,1,0,0,12941,568,0
17482,0,2203001998,Onsite,0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12941,0,0
17483,0,2203001999,"081020 ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร  (Good Hygiene Practice) GHPs : อาหารสัตว์",1,MD,9000.00,0.00,0.00,9000.00,9000.00,0,0000-00-00,1,0,0,12942,568,0
17484,0,2203001999,Online,0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12942,0,0
17485,0,2203002000,"088006 ข้อกำหนดและการประยุกต์ใช้ : การจัดการสิ่งแวดล้อม (ISO14001:2015 Requirements & Implementation) : Onsite",1,MD,17000.00,0.00,0.00,17000.00,17000.00,0,0000-00-00,1,0,0,12943,283,0
17487,0,2203002001,"088001 การตรวจติดตามภายในการจัดการสิ่งแวดล้อม (IQA For ISO 14001:2015) : Onsite",1,MD,17000.00,0.00,0.00,17000.00,17000.00,0,0000-00-00,1,0,0,12944,277,0
17490,0,2203002003,"088008 ข้อกำหนดและการประยุกต์ใช้ : การบริหารงานคุณภาพ (ISO9001:2015 Requirements & Implementation) : Online",1,MD,9500.00,0.00,0.00,9500.00,9500.00,0,0000-00-00,1,0,0,12946,299,0
17491,0,2203002004,"088006 ข้อกำหนดและการประยุกต์ใช้ : การจัดการสิ่งแวดล้อม (ISO14001:2015 Requirements & Implementation) : Onsite",1,MD,14000.00,0.00,0.00,14000.00,14000.00,0,0000-00-00,1,0,0,12947,283,0
17492,0,2203002005,"088006 ข้อกำหนดและการประยุกต์ใช้ : การจัดการสิ่งแวดล้อม (ISO14001:2015 Requirements & Implementation) : Online",1,MD,10500.00,0.00,0.00,10500.00,10500.00,0,0000-00-00,1,0,0,12948,283,0
17493,0,2203002006,"061016 ระบบมาตรฐานอาหารฮาลาล (Halal)",1,รายการ,85000.00,0.00,0.00,85000.00,85000.00,0,0000-00-00,1,0,0,12949,328,0
17494,0,2203002006,"** ราคาดังกล่าวไม่รวมค่าธรรมเนียมทางราชการและค่าใช้จ่ายอื่นๆ ",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12949,0,0
17502,0,2109001619,"087004 ข้อกำหนดและการประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีในการผลิตอาหาร GHPs/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) : Onsite",1,รายการ,6000.00,0.00,0.00,6000.00,6000.00,0,0000-00-00,1,0,1,12954,0,0
17503,0,2109001619,"** ค่าอบรมต่อท่าน ท่านละ 3,000 บาท : (เข้าอบรม จำนวน 2 ท่าน) : Online",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,1,12954,0,0
17504,0,2203002007,"071020 ยื่นขอใบอนุญาตสถานที่ผลิตอาหาร กรณีไม่เข้าข่ายโรงงาน (สบ.1) : คัดบรรจุผักสด",1,รายการ,60000.00,0.00,0.00,60000.00,60000.00,0,0000-00-00,1,0,0,12955,516,0
17505,0,2203002007,"** อัตราค่าบริการดังกล่าวไม่รวมค่าธรรมเนียมทางราชการและค่าใช้จ่ายอื่นๆ ",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12955,0,0
17508,0,2108001567,"081011 ข้อกำหนดและการประยุกต์ใช้ มาตรฐานสุขลักษณะที่ดีในการผลิตอาหาร (GHPs) / การวิเคราะห์อันตรายและการควบคุมจุดวิกฤติ (HACCP) : อบรม Online",1,MD,13000.00,4000.00,0.00,13000.00,9000.00,0,0000-00-00,1,0,1,12958,0,0
17514,0,2203002009,"081003 ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานอาหารระหว่างประเทศเพื่อให้การผลิตอาหารปลอดภัย (International Food Standard : IFS) version 7",2,MD,13500.00,0.00,0.00,27000.00,27000.00,0,0000-00-00,1,0,0,12963,321,0
17515,0,2203002009,"อบรม onsite",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12963,0,0
17518,0,2203002010,"081003 ข้อกำหนดและการประยุกต์ใช้ : มาตรฐานอาหารระหว่างประเทศเพื่อให้การผลิตอาหารปลอดภัย (International Food Standard : IFS) version 7",2,MD,11000.00,0.00,0.00,22000.00,22000.00,0,0000-00-00,1,0,0,12965,321,0
17519,0,2203002010,"อบรม online",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12965,0,0
17525,0,2203002011,"ข้อกำหนดและการประยุกต์ใช้ : หลักเกณฑ์และวิธีการที่ดีสำหรับการผลิตอาหารสัตว์ (Good Manufacturing Practice Plus : GMP+) ",1,MD,13000.00,1000.00,0.00,13000.00,12000.00,0,0000-00-00,1,0,0,12968,0,0
17526,0,2203002011,"088008 ข้อกำหนดและการประยุกต์ใช้ : การบริหารงานคุณภาพ (ISO 9001:2015 Requirements & Implementation)",1,MD,13000.00,1000.00,0.00,13000.00,12000.00,0,0000-00-00,1,0,0,12968,299,0
17527,0,2203002011,"อบรม onsite",0,,0.00,0.00,0.00,0.00,0.00,0,0000-00-00,1,0,0,12968,0,0
